"Item number","Product name (English)",Category,"Web category",Colli,box,"Country of origin","Related products","Last updated",Status,Inventory,"Inventory incl. future deliveries","Date available","Must be assembled","Master box length (cm)","Master box width (cm)","Master box height (cm)","Product box length (cm)","Product box width (cm)","Product box height (cm)",CBM,"CBM - Product","Suitable for package shipment","Wholesale price (EUR)","Retail price (EUR)",EAN,Materials,FSC,Colour,Size,"Net weight (g)","Gross weight (g)","Wattage (W)",Socket,"CE approved","CCC approved","Longevity (hrs)",Kelvin,"Cable length (cm)",Dimmable,"Incl. Bulb",Battery,"Image URL",Packshots01,Packshots02,Packshots03,Packshots04,Packshots05,Packshots06,Packshots07,Packshots08,Packshots09,Packshots10,Close-ups01,Close-ups02,Close-ups03,Close-ups04,Close-ups05,Close-ups06,Close-ups07,Close-ups08,Close-ups09,Close-ups10,Styleshots01,Styleshots02,Styleshots03,Styleshots04,Styleshots05,Styleshots06,Styleshots07,Styleshots08,Styleshots09,Styleshots10,"Plug type",Connection,"Link - CE certificate",Diameter
991210,"Bubble Wall Lamp","General,Glass,Lighting","Lighting - Wall lights",4,1,China,,"31.01.2022 23:05",Active,290,290,31.01.2022,Yes,35,28,96,35,28,96,"0,094","0,094",Yes,"94,00","230,00",5712772102374,"Glass,Iron",No,"Brass,Clear","19x52xh182cm, E27",2.000,2.000,15,E27,Yes,Yes,0,0,200,No,No,,https://images.hubsch-interior.com/images/991210.jpg,https://images.hubsch-interior.com/images/991210.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw20_154.jpg,,,,,,,,,,C,"With wire/plug",https://pim.hubsch-interior.com/ce/CE991210.pdf,0
991211,"Bubble Floor Lamp","General,Glass,Lighting","Lighting - Floor lamps",4,1,China,,"31.01.2022 23:05",Active,233,1066,31.01.2022,Yes,31,28,95,31,28,95,"0,082","0,082",Yes,"96,00","230,00",5712772102404,"Glass,Iron",No,"Brass,Clear","ø20xh147cm, E27",5.000,5.000,15,E27,Yes,Yes,0,0,200,No,No,,https://images.hubsch-interior.com/images/991211.jpg,https://images.hubsch-interior.com/images/991211.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw21_028.jpg,,,,,,,,,,C,"With wire/plug",https://pim.hubsch-interior.com/ce/CE991211.pdf,20
991212,"Stone Tray","General,Kitchen","Kitchen accessories - Trays",4,1,China,,"31.01.2022 23:05",Active,1,572,04.05.2022,No,28,11,49,28,11,49,"0,015","0,015",Yes,"35,50","92,00",5712772102435,Terrazzo,No,Offwhite,40x20cm,3.100,3.410,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/991212.jpg,https://images.hubsch-interior.com/images/991212.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_ss21_015.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_045.jpg,https://images.hubsch-interior.com/images/hubsch_aw20_195.jpg,https://images.hubsch-interior.com/images/hubsch_aw20_198.jpg,https://images.hubsch-interior.com/images/hubsch_aw20_199.jpg,,,,,,,,,0
991213,"Reveal Clock","Clocks,General","Wall decoration - Clocks",4,1,China,,"31.01.2022 23:05","To be discontinued",109,109,31.01.2022,Yes,20,12,59,20,12,59,"0,014","0,014",Yes,"52,00","140,00",5712772102466,Marble,No,Black,50x11x3cm,5.000,5.000,0,,,,0,0,0,,,AA,https://images.hubsch-interior.com/images/991213.jpg,https://images.hubsch-interior.com/images/991213.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw20_189.jpg,,,,,,,,,,,,,0
991214,"Ripple Etagere","General,Kitchen","Kitchen accessories - Tableware",4,1,China,,"31.01.2022 23:05",Active,106,406,31.01.2022,Yes,37,37,37,37,37,37,"0,051","0,051",Yes,"35,50","92,00",5712772102497,"Glass,Iron",No,"Brass,Clear,White",ø30xh31cm,1.150,1.265,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/991214.jpg,https://images.hubsch-interior.com/images/991214.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_ss21_058.jpg,https://images.hubsch-interior.com/images/hubsch_aw20_128.jpg,https://images.hubsch-interior.com/images/hubsch_aw21_118.jpg,,,,,,,,,,,30
991216,"Villa Bench Black",General,"Garden Furniture",2,1,China,,"31.01.2022 23:05",Active,0,122,10.04.2022,Yes,137,60,85,137,60,85,"0,699","0,699",Yes,"325,00","720,00",5712772107652,"Stainless steel",No,Black,133x59xh82cm,16.600,23.000,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/991216.jpg,https://images.hubsch-interior.com/images/991216.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw21_009.jpg,https://images.hubsch-interior.com/images/hubsch_aw21_043.jpg,https://images.hubsch-interior.com/images/hubsch_aw21_091.jpg,https://images.hubsch-interior.com/images/hubsch_aw21_010.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_006.jpg,,,,,,,,,0
991217,"Villa Chair Black","General,Chairs","Garden Furniture",2,1,China,,"31.01.2022 23:05",Active,3,145,31.01.2022,Yes,61,55,85,61,55,85,"0,285","0,285",Yes,"140,00","340,00",5712772107683,"Stainless steel",No,Black,53x59xh82cm,10.300,12.600,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/991217.jpg,https://images.hubsch-interior.com/images/991217.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw21_093.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_153.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_063.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_006.jpg,https://images.hubsch-interior.com/images/hubsch_aw21_043.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_004.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_064.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_007.jpg,https://images.hubsch-interior.com/images/hubsch_aw22_028.jpg,,,,,0
991218,"Villa Table Large Black","Furniture,General,Tables","Garden Furniture",1,1,China,,"31.01.2022 23:05",Active,0,37,10.04.2022,Yes,198,98,14,198,98,14,"0,272","0,272",Yes,"470,00","1.049,00",5712772107713,"Stainless steel",No,Black,191x92xh75cm,53.000,56.600,0,,,,0,0,0,,,,https://images.hubsch-interior.com/images/991218.jpg,https://images.hubsch-interior.com/images/991218.jpg,,,,,,,,,,,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw22_153.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_006.jpg,https://images.hubsch-interior.com/images/hubsch_aw21_043.jpg,,,,,,,,,,,0
991301,"Cloud Table Lamp","General,Glass,Lighting","Lighting - Table lamps",4,4,China,,"31.01.2022 23:05",Active,384,384,31.01.2022,Yes,45,45,28,21,21,26,"0,057","0,014",Yes,"41,00","110,00",5712772111376,"Glass,Iron",No,White,ø15xh21cm,800,1.320,25,E14,Yes,Yes,0,0,180,No,No,,https://images.hubsch-interior.com/images/991301.jpg,https://images.hubsch-interior.com/images/991301.jpg,,,,,,,,,,https://images.hubsch-interior.com/images/991301_ps_ss21_01.jpg,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_ss21_040.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_014.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_015.jpg,,,,,,,,C,"With wire/plug",https://pim.hubsch-interior.com/ce/CE991301.pdf,15
991302,"Architect Wall Lamp","General,Lighting","Lighting - Wall lights",2,2,China,,"31.01.2022 23:05",Active,0,281,24.05.2022,Yes,155,56,60,153,54,28,"0,521","0,260",Yes,"94,00","230,00",5712772111406,Iron,No,Black,"ø40x145cm, E27",2.000,2.200,25,E27,Yes,Yes,0,0,250,Yes,No,,https://images.hubsch-interior.com/images/991302.jpg,https://images.hubsch-interior.com/images/991302.jpg,,,,,,,,,,https://images.hubsch-interior.com/images/991302_cu_ss21_01.jpg,https://images.hubsch-interior.com/images/991302_ps_ss21_01.jpg,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_ss21_042.jpg,,,,,,,,,,C,"Direct on outlet",https://pim.hubsch-interior.com/ce/CE991302.pdf,40
991303,"Ripple Lamp","General,Glass,Lighting,Pendants","Lighting - Ceiling lights",4,4,China,,"31.01.2022 23:05",Active,0,692,24.05.2022,No,57,57,38,27,27,36,"0,123","0,031",Yes,"41,00","110,00",5712772111437,Glass,No,Brown,ø20xh27cm,2.300,2.500,25,E27,Yes,Yes,0,0,250,Yes,No,,https://images.hubsch-interior.com/images/991303.jpg,https://images.hubsch-interior.com/images/991303.jpg,,,,,,,,,,https://images.hubsch-interior.com/images/991303_ps_ss21_01.jpg,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_ss21_026.jpg,,,,,,,,,,"No plug","Direct on outlet",,20
991304,"Yama Pendant Green","General,Lighting,Pendants","Lighting - Ceiling lights",4,4,China,,"31.01.2022 23:05",Active,23,23,31.01.2022,No,93,47,87,45,45,42,"0,380","0,095",Yes,"53,00","140,00",5712772111468,Iron,No,Green,"ø40xh35cm, E27",1.330,1.500,25,E27,Yes,Yes,0,0,250,Yes,No,,https://images.hubsch-interior.com/images/991304.jpg,https://images.hubsch-interior.com/images/991304.jpg,,,,,,,,,,https://images.hubsch-interior.com/images/991304_cu_ss21_01.jpg,https://images.hubsch-interior.com/images/991304_ps_ss21_01.jpg,https://images.hubsch-interior.com/images/991304_ps_ss21_02.jpg,,,,,,,,https://images.hubsch-interior.com/images/hubsch_ss21_035.jpg,https://images.hubsch-interior.com/images/hubsch_aw21_068.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_021.jpg,,,,,,,,"No plug","Direct on outlet",https://pim.hubsch-interior.com/ce/CE991304.pdf,40
991305,"Yama Pendant Nickel","General,Lighting,Pendants","Lighting - Ceiling lights",4,4,China,,"31.01.2022 23:05",Active,191,691,31.01.2022,Yes,93,57,42,45,45,42,"0,223","0,056",Yes,"71,00","180,00",5712772111499,Iron,No,Nickel,"ø40xh35cm, E27",1.330,1.500,25,E27,Yes,Yes,0,0,250,Yes,No,,https://images.hubsch-interior.com/images/991305.jpg,https://images.hubsch-interior.com/images/991305.jpg,,,,,,,,,,https://images.hubsch-interior.com/images/991305_ps_ss21_01.jpg,https://images.hubsch-interior.com/images/991305_ps_ss21_02.jpg,https://images.hubsch-interior.com/images/991305_cu_ss21_01.jpg,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw22_128.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_012.jpg,,,,,,,,,"No plug","Direct on outlet",https://pim.hubsch-interior.com/ce/CE991305.pdf,40
991306,"Drop Lamp","General,Lighting,Pendants","Lighting - Ceiling lights",4,4,China,,"31.01.2022 23:05",Active,483,519,31.01.2022,Yes,63,34,60,32,30,28,"0,129","0,032",Yes,"65,00","170,00",5712772112663,Iron,No,"Brass,Grey,Maroon","ø14xh20cm, E27",2.000,3.000,25,E27,Yes,Yes,0,0,250,No,No,,https://images.hubsch-interior.com/images/991306.jpg,https://images.hubsch-interior.com/images/991306.jpg,,,,,,,,,,https://images.hubsch-interior.com/images/991306_ps_ss21_02.jpg,https://images.hubsch-interior.com/images/991306_ps_ss21_01.jpg,,,,,,,,,,,,,,,,,,,"No plug","Direct on outlet",https://pim.hubsch-interior.com/ce/CE991306.pdf,14
991307,"Moon Table Lamp","General,Glass,Lighting","Lighting - Table lamps",4,4,China,,"31.01.2022 23:05",Active,282,322,31.01.2022,Yes,57,57,42,27,27,40,"0,136","0,034",Yes,"41,00","110,00",5712772112694,Glass,No,"Light blue,White","ø20xh23cm, E14",900,1.850,25,E14,Yes,Yes,0,0,180,No,No,,https://images.hubsch-interior.com/images/991307.jpg,https://images.hubsch-interior.com/images/991307.jpg,,,,,,,,,,https://images.hubsch-interior.com/images/991307_ps_ss21_01.jpg,https://images.hubsch-interior.com/images/991307_cu_ss21_01.jpg,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_ss21_034.jpg,https://images.hubsch-interior.com/images/hubsch_aw21_170.jpg,https://images.hubsch-interior.com/images/hubsch_aw21_166.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_068.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_033.jpg,https://images.hubsch-interior.com/images/hubsch_aw21_076.jpg,https://images.hubsch-interior.com/images/hubsch_aw21_078.jpg,,,,C,"With wire/plug",https://pim.hubsch-interior.com/ce/CE991307.pdf,20
991308,"Solo Table Lamp Brass","General,Lighting","Lighting - Table lamps",4,4,China,,"31.01.2022 23:05",Active,314,666,31.01.2022,Yes,87,53,58,42,25,56,"0,267","0,067",Yes,"56,00","150,00",5712772112755,Iron,No,Brass,"ø37xh50cm,E27",1.000,3.000,25,E27,Yes,Yes,0,0,180,No,No,,https://images.hubsch-interior.com/images/991308.jpg,https://images.hubsch-interior.com/images/991308.jpg,,,,,,,,,,https://images.hubsch-interior.com/images/991308_ps_ss21_01.jpg,,,,,,,,,,,,,,,,,,,,C,"With wire/plug",https://pim.hubsch-interior.com/ce/CE991308.pdf,37
991309,"Solo Table Lamp Nickel","General,Lighting","Lighting - Table lamps",4,4,China,,"31.01.2022 23:05",Active,368,692,31.01.2022,No,87,53,58,42,25,56,"0,267","0,067",Yes,"56,00","150,00",5712772112724,Iron,No,Nickel,"ø37xh50cm, E27",1.000,3.000,25,E27,Yes,Yes,0,0,180,No,No,,https://images.hubsch-interior.com/images/991309.jpg,https://images.hubsch-interior.com/images/991309.jpg,,,,,,,,,,https://images.hubsch-interior.com/images/991309_ps_ss21_01.jpg,,,,,,,,,,https://images.hubsch-interior.com/images/hubsch_aw21_002.jpg,https://images.hubsch-interior.com/images/hubsch_ss21_066.jpg,,,,,,,,,C,"With wire/plug",https://pim.hubsch-interior.com/ce/CE991309.pdf,37
